Name,Title,Header,TechRoot
tag_SCRIPT_CONTROL,SCRIPT_CONTROL,usp10.h,Intl
tag_SCRIPT_DIGITSUBSTITUTE,SCRIPT_DIGITSUBSTITUTE,usp10.h,Intl
__unnamed_struct_1,SCRIPT_FONTPROPERTIES,usp10.h,Intl
script_glyphprop,SCRIPT_GLYPHPROP,usp10.h,Intl
tag_SCRIPT_ITEM,SCRIPT_ITEM,usp10.h,Intl
tag_SCRIPT_LOGATTR,SCRIPT_LOGATTR,usp10.h,Intl
__unnamed_struct_0,SCRIPT_PROPERTIES,usp10.h,Intl
tag_SCRIPT_STATE,SCRIPT_STATE,usp10.h,Intl
tag_SCRIPT_TABDEF,SCRIPT_TABDEF,usp10.h,Intl
tag_SCRIPT_VISATTR,SCRIPT_VISATTR,usp10.h,Intl
textrange_properties,TEXTRANGE_PROPERTIES,usp10.h,Intl
IsTextUnicode,IsTextUnicode,winbase.h,Intl
GetTextCharset,GetTextCharset,wingdi.h,Intl
GetTextCharsetInfo,GetTextCharsetInfo,wingdi.h,Intl
TranslateCharsetInfo,TranslateCharsetInfo,wingdi.h,Intl
tagCHARSETINFO,CHARSETINFO,wingdi.h,Intl
tagFONTSIGNATURE,FONTSIGNATURE,wingdi.h,Intl
tagLOCALESIGNATURE,LOCALESIGNATURE,wingdi.h,Intl
_nlsversioninfo,NLSVERSIONINFO,winnls.h,Intl
,GEO_ENUMNAMEPROC,winnls.h,Intl
,LANGGROUPLOCALE_ENUMPROCA,winnls.h,Intl
,LANGGROUPLOCALE_ENUMPROCW,winnls.h,Intl
,LOCALE_ENUMPROCEX,winnls.h,Intl
,UILANGUAGE_ENUMPROCA,winnls.h,Intl
,UILANGUAGE_ENUMPROCW,winnls.h,Intl
_NORM_FORM,NORM_FORM,winnls.h,Intl
SYSGEOCLASS,SYSGEOCLASS,winnls.h,Intl
SYSGEOTYPE,SYSGEOTYPE,winnls.h,Intl
SYSNLS_FUNCTION,SYSNLS_FUNCTION,winnls.h,Intl
CompareString,CompareString,winnls.h,Intl
CompareStringA,CompareStringA,winnls.h,Intl
ConvertDefaultLocale,ConvertDefaultLocale,winnls.h,Intl
EnumCalendarInfoA,EnumCalendarInfoA,winnls.h,Intl
EnumCalendarInfoExA,EnumCalendarInfoExA,winnls.h,Intl
EnumCalendarInfoExEx,EnumCalendarInfoExEx,winnls.h,Intl
EnumCalendarInfoExW,EnumCalendarInfoExW,winnls.h,Intl
EnumCalendarInfoW,EnumCalendarInfoW,winnls.h,Intl
EnumDateFormatsA,EnumDateFormatsA,winnls.h,Intl
EnumDateFormatsExA,EnumDateFormatsExA,winnls.h,Intl
EnumDateFormatsExEx,EnumDateFormatsExEx,winnls.h,Intl
EnumDateFormatsExW,EnumDateFormatsExW,winnls.h,Intl
EnumDateFormatsW,EnumDateFormatsW,winnls.h,Intl
EnumLanguageGroupLocalesA,EnumLanguageGroupLocalesA,winnls.h,Intl
EnumLanguageGroupLocalesW,EnumLanguageGroupLocalesW,winnls.h,Intl
EnumSystemCodePagesA,EnumSystemCodePagesA,winnls.h,Intl
EnumSystemCodePagesW,EnumSystemCodePagesW,winnls.h,Intl
EnumSystemGeoID,EnumSystemGeoID,winnls.h,Intl
EnumSystemGeoNames,EnumSystemGeoNames,winnls.h,Intl
EnumSystemLanguageGroupsA,EnumSystemLanguageGroupsA,winnls.h,Intl
EnumSystemLanguageGroupsW,EnumSystemLanguageGroupsW,winnls.h,Intl
EnumSystemLocalesA,EnumSystemLocalesA,winnls.h,Intl
EnumSystemLocalesEx,EnumSystemLocalesEx,winnls.h,Intl
EnumSystemLocalesW,EnumSystemLocalesW,winnls.h,Intl
EnumTimeFormatsA,EnumTimeFormatsA,winnls.h,Intl
EnumTimeFormatsEx,EnumTimeFormatsEx,winnls.h,Intl
EnumTimeFormatsW,EnumTimeFormatsW,winnls.h,Intl
EnumUILanguagesA,EnumUILanguagesA,winnls.h,Intl
EnumUILanguagesW,EnumUILanguagesW,winnls.h,Intl
FILEMUIINFO_GET_CULTURE,FILEMUIINFO_GET_CULTURE,winnls.h,Intl
FILEMUIINFO_GET_MAIN_TYPEID,FILEMUIINFO_GET_MAIN_TYPEID,winnls.h,Intl
FILEMUIINFO_GET_MAIN_TYPEIDS,FILEMUIINFO_GET_MAIN_TYPEIDS,winnls.h,Intl
FILEMUIINFO_GET_MAIN_TYPENAMES,FILEMUIINFO_GET_MAIN_TYPENAMES,winnls.h,Intl
FILEMUIINFO_GET_MUI_TYPEID,FILEMUIINFO_GET_MUI_TYPEID,winnls.h,Intl
FILEMUIINFO_GET_MUI_TYPEIDS,FILEMUIINFO_GET_MUI_TYPEIDS,winnls.h,Intl
FILEMUIINFO_GET_MUI_TYPENAMES,FILEMUIINFO_GET_MUI_TYPENAMES,winnls.h,Intl
FindNLSString,FindNLSString,winnls.h,Intl
FindNLSStringEx,FindNLSStringEx,winnls.h,Intl
FoldStringA,FoldStringA,winnls.h,Intl
GetACP,GetACP,winnls.h,Intl
GetCalendarInfoA,GetCalendarInfoA,winnls.h,Intl
GetCalendarInfoEx,GetCalendarInfoEx,winnls.h,Intl
GetCalendarInfoW,GetCalendarInfoW,winnls.h,Intl
GetCPInfo,GetCPInfo,winnls.h,Intl
GetCPInfoExA,GetCPInfoExA,winnls.h,Intl
GetCPInfoExW,GetCPInfoExW,winnls.h,Intl
GetCurrencyFormatA,GetCurrencyFormatA,winnls.h,Intl
GetCurrencyFormatEx,GetCurrencyFormatEx,winnls.h,Intl
GetCurrencyFormatW,GetCurrencyFormatW,winnls.h,Intl
GetDurationFormat,GetDurationFormat,winnls.h,Intl
GetDurationFormatEx,GetDurationFormatEx,winnls.h,Intl
GetFileMUIInfo,GetFileMUIInfo,winnls.h,Intl
GetFileMUIPath,GetFileMUIPath,winnls.h,Intl
GetGeoInfoA,GetGeoInfoA,winnls.h,Intl
GetGeoInfoEx,GetGeoInfoEx,winnls.h,Intl
GetGeoInfoW,GetGeoInfoW,winnls.h,Intl
GetLocaleInfoA,GetLocaleInfoA,winnls.h,Intl
GetLocaleInfoEx,GetLocaleInfoEx,winnls.h,Intl
GetLocaleInfoW,GetLocaleInfoW,winnls.h,Intl
GetNLSVersion,GetNLSVersion,winnls.h,Intl
GetNLSVersionEx,GetNLSVersionEx,winnls.h,Intl
GetNumberFormatA,GetNumberFormatA,winnls.h,Intl
GetNumberFormatEx,GetNumberFormatEx,winnls.h,Intl
GetNumberFormatW,GetNumberFormatW,winnls.h,Intl
GetOEMCP,GetOEMCP,winnls.h,Intl
GetProcessPreferredUILanguages,GetProcessPreferredUILanguages,winnls.h,Intl
GetStringScripts,GetStringScripts,winnls.h,Intl
GetStringTypeA,GetStringTypeA,winnls.h,Intl
GetSystemDefaultLangID,GetSystemDefaultLangID,winnls.h,Intl
GetSystemDefaultLCID,GetSystemDefaultLCID,winnls.h,Intl
GetSystemDefaultLocaleName,GetSystemDefaultLocaleName,winnls.h,Intl
GetSystemDefaultUILanguage,GetSystemDefaultUILanguage,winnls.h,Intl
GetSystemPreferredUILanguages,GetSystemPreferredUILanguages,winnls.h,Intl
GetThreadLocale,GetThreadLocale,winnls.h,Intl
GetThreadPreferredUILanguages,GetThreadPreferredUILanguages,winnls.h,Intl
GetThreadUILanguage,GetThreadUILanguage,winnls.h,Intl
GetUILanguageInfo,GetUILanguageInfo,winnls.h,Intl
GetUserDefaultGeoName,GetUserDefaultGeoName,winnls.h,Intl
GetUserDefaultLangID,GetUserDefaultLangID,winnls.h,Intl
GetUserDefaultLCID,GetUserDefaultLCID,winnls.h,Intl
GetUserDefaultLocaleName,GetUserDefaultLocaleName,winnls.h,Intl
GetUserDefaultUILanguage,GetUserDefaultUILanguage,winnls.h,Intl
GetUserGeoID,GetUserGeoID,winnls.h,Intl
GetUserPreferredUILanguages,GetUserPreferredUILanguages,winnls.h,Intl
IdnToAscii,IdnToAscii,winnls.h,Intl
IdnToNameprepUnicode,IdnToNameprepUnicode,winnls.h,Intl
IdnToUnicode,IdnToUnicode,winnls.h,Intl
IS_HIGH_SURROGATE,IS_HIGH_SURROGATE,winnls.h,Intl
IS_LOW_SURROGATE,IS_LOW_SURROGATE,winnls.h,Intl
IS_SURROGATE_PAIR,IS_SURROGATE_PAIR,winnls.h,Intl
IsDBCSLeadByte,IsDBCSLeadByte,winnls.h,Intl
IsDBCSLeadByteEx,IsDBCSLeadByteEx,winnls.h,Intl
IsNLSDefinedString,IsNLSDefinedString,winnls.h,Intl
IsNormalizedString,IsNormalizedString,winnls.h,Intl
IsValidCodePage,IsValidCodePage,winnls.h,Intl
IsValidLanguageGroup,IsValidLanguageGroup,winnls.h,Intl
IsValidLocale,IsValidLocale,winnls.h,Intl
IsValidLocaleName,IsValidLocaleName,winnls.h,Intl
IsValidNLSVersion,IsValidNLSVersion,winnls.h,Intl
LCIDToLocaleName,LCIDToLocaleName,winnls.h,Intl
LCMapStringA,LCMapStringA,winnls.h,Intl
LCMapStringEx,LCMapStringEx,winnls.h,Intl
LCMapStringW,LCMapStringW,winnls.h,Intl
LoadStringByReference,LoadStringByReference,winnls.h,Intl
LocaleNameToLCID,LocaleNameToLCID,winnls.h,Intl
NormalizeString,NormalizeString,winnls.h,Intl
NotifyUILanguageChange,NotifyUILanguageChange,winnls.h,Intl
ResolveLocaleName,ResolveLocaleName,winnls.h,Intl
SetCalendarInfoA,SetCalendarInfoA,winnls.h,Intl
SetCalendarInfoW,SetCalendarInfoW,winnls.h,Intl
SetLocaleInfoA,SetLocaleInfoA,winnls.h,Intl
SetLocaleInfoW,SetLocaleInfoW,winnls.h,Intl
SetProcessPreferredUILanguages,SetProcessPreferredUILanguages,winnls.h,Intl
SetThreadLocale,SetThreadLocale,winnls.h,Intl
SetThreadPreferredUILanguages,SetThreadPreferredUILanguages,winnls.h,Intl
SetThreadUILanguage,SetThreadUILanguage,winnls.h,Intl
SetUserGeoID,SetUserGeoID,winnls.h,Intl
SetUserGeoName,SetUserGeoName,winnls.h,Intl
VerifyScripts,VerifyScripts,winnls.h,Intl
_cpinfo,CPINFO,winnls.h,Intl
_cpinfoexA,CPINFOEXA,winnls.h,Intl
_cpinfoexW,CPINFOEXW,winnls.h,Intl
_currencyfmtA,CURRENCYFMTA,winnls.h,Intl
_currencyfmtW,CURRENCYFMTW,winnls.h,Intl
_FILEMUIINFO,FILEMUIINFO,winnls.h,Intl
_nlsversioninfoex,NLSVERSIONINFOEX,winnls.h,Intl
_numberfmtA,NUMBERFMTA,winnls.h,Intl
_numberfmtW,NUMBERFMTW,winnls.h,Intl
LANGIDFROMLCID,LANGIDFROMLCID,winnt.h,Intl
MAKELANGID,MAKELANGID,winnt.h,Intl
MAKELCID,MAKELCID,winnt.h,Intl
MAKESORTLCID,MAKESORTLCID,winnt.h,Intl
PRIMARYLANGID,PRIMARYLANGID,winnt.h,Intl
SORTIDFROMLCID,SORTIDFROMLCID,winnt.h,Intl
SORTVERSIONFROMLCID,SORTVERSIONFROMLCID,winnt.h,Intl
SUBLANGID,SUBLANGID,winnt.h,Intl
TEXT,TEXT,winnt.h,Intl
CreateNamedPipeA,CreateNamedPipeA,winbase.h,ipc
WaitNamedPipeA,WaitNamedPipeA,winbase.h,ipc
Icmp6CreateFile,Icmp6CreateFile,icmpapi.h,IpHlp
Icmp6ParseReplies,Icmp6ParseReplies,icmpapi.h,IpHlp
Icmp6SendEcho2,Icmp6SendEcho2,icmpapi.h,IpHlp
IcmpCloseHandle,IcmpCloseHandle,icmpapi.h,IpHlp
IcmpCreateFile,IcmpCreateFile,icmpapi.h,IpHlp
IcmpParseReplies,IcmpParseReplies,icmpapi.h,IpHlp
IcmpSendEcho,IcmpSendEcho,icmpapi.h,IpHlp
IcmpSendEcho2,IcmpSendEcho2,icmpapi.h,IpHlp
IcmpSendEcho2Ex,IcmpSendEcho2Ex,icmpapi.h,IpHlp
__unnamed_enum_1,IF_OPER_STATUS,ifdef.h,IpHlp
_NET_LUID_LH,NET_LUID_LH,ifdef.h,IpHlp
in_addr,IN_ADDR,inaddr.h,IpHlp
RtlEthernetAddressToStringA,RtlEthernetAddressToStringA,ip2string.h,IpHlp
RtlEthernetAddressToStringW,RtlEthernetAddressToStringW,ip2string.h,IpHlp
RtlEthernetStringToAddressA,RtlEthernetStringToAddressA,ip2string.h,IpHlp
RtlEthernetStringToAddressW,RtlEthernetStringToAddressW,ip2string.h,IpHlp
RtlIpv4AddressToStringA,RtlIpv4AddressToStringA,ip2string.h,IpHlp
RtlIpv4AddressToStringExW,RtlIpv4AddressToStringExW,ip2string.h,IpHlp
RtlIpv4AddressToStringW,RtlIpv4AddressToStringW,ip2string.h,IpHlp
RtlIpv4StringToAddressA,RtlIpv4StringToAddressA,ip2string.h,IpHlp
RtlIpv4StringToAddressExW,RtlIpv4StringToAddressExW,ip2string.h,IpHlp
RtlIpv4StringToAddressW,RtlIpv4StringToAddressW,ip2string.h,IpHlp
RtlIpv6AddressToStringA,RtlIpv6AddressToStringA,ip2string.h,IpHlp
RtlIpv6AddressToStringExW,RtlIpv6AddressToStringExW,ip2string.h,IpHlp
RtlIpv6AddressToStringW,RtlIpv6AddressToStringW,ip2string.h,IpHlp
RtlIpv6StringToAddressA,RtlIpv6StringToAddressA,ip2string.h,IpHlp
RtlIpv6StringToAddressExW,RtlIpv6StringToAddressExW,ip2string.h,IpHlp
RtlIpv6StringToAddressW,RtlIpv6StringToAddressW,ip2string.h,IpHlp
arp_send_reply,ARP_SEND_REPLY,ipexport.h,IpHlp
icmp_echo_reply,ICMP_ECHO_REPLY,ipexport.h,IpHlp
icmp_echo_reply32,ICMP_ECHO_REPLY32,ipexport.h,IpHlp
icmpv6_echo_reply_lh,ICMPV6_ECHO_REPLY_LH,ipexport.h,IpHlp
_IP_ADAPTER_INDEX_MAP,IP_ADAPTER_INDEX_MAP,ipexport.h,IpHlp
_IP_ADAPTER_ORDER_MAP,IP_ADAPTER_ORDER_MAP,ipexport.h,IpHlp
_IP_INTERFACE_INFO,IP_INTERFACE_INFO,ipexport.h,IpHlp
_IP_MCAST_COUNTER_INFO,IP_MCAST_COUNTER_INFO,ipexport.h,IpHlp
ip_option_information,IP_OPTION_INFORMATION,ipexport.h,IpHlp
ip_option_information32,IP_OPTION_INFORMATION32,ipexport.h,IpHlp
_IP_UNIDIRECTIONAL_ADAPTER_ADDRESS,IP_UNIDIRECTIONAL_ADAPTER_ADDRESS,ipexport.h,IpHlp
_IPV6_ADDRESS_EX,IPV6_ADDRESS_EX,ipexport.h,IpHlp
tcp_reserve_port_range,TCP_RESERVE_PORT_RANGE,ipexport.h,IpHlp
,INTERFACE_TIMESTAMP_CONFIG_CHANGE_CALLBACK,iphlpapi.h,IpHlp
NET_ADDRESS_FORMAT_,NET_ADDRESS_FORMAT,iphlpapi.h,IpHlp
AddIPAddress,AddIPAddress,iphlpapi.h,IpHlp
AllocateAndGetTcpExTableFromStack,AllocateAndGetTcpExTableFromStack,iphlpapi.h,IpHlp
AllocateAndGetUdpExTableFromStack,AllocateAndGetUdpExTableFromStack,iphlpapi.h,IpHlp
CancelIfTimestampConfigChange,CancelIfTimestampConfigChange,iphlpapi.h,IpHlp
CancelIPChangeNotify,CancelIPChangeNotify,iphlpapi.h,IpHlp
CaptureInterfaceHardwareCrossTimestamp,CaptureInterfaceHardwareCrossTimestamp,iphlpapi.h,IpHlp
CreateIpForwardEntry,CreateIpForwardEntry,iphlpapi.h,IpHlp
CreateIpNetEntry,CreateIpNetEntry,iphlpapi.h,IpHlp
CreatePersistentTcpPortReservation,CreatePersistentTcpPortReservation,iphlpapi.h,IpHlp
CreatePersistentUdpPortReservation,CreatePersistentUdpPortReservation,iphlpapi.h,IpHlp
CreateProxyArpEntry,CreateProxyArpEntry,iphlpapi.h,IpHlp
DeleteIPAddress,DeleteIPAddress,iphlpapi.h,IpHlp
DeleteIpForwardEntry,DeleteIpForwardEntry,iphlpapi.h,IpHlp
DeleteIpNetEntry,DeleteIpNetEntry,iphlpapi.h,IpHlp
DeletePersistentTcpPortReservation,DeletePersistentTcpPortReservation,iphlpapi.h,IpHlp
DeletePersistentUdpPortReservation,DeletePersistentUdpPortReservation,iphlpapi.h,IpHlp
DeleteProxyArpEntry,DeleteProxyArpEntry,iphlpapi.h,IpHlp
DisableMediaSense,DisableMediaSense,iphlpapi.h,IpHlp
EnableRouter,EnableRouter,iphlpapi.h,IpHlp
FlushIpNetTable,FlushIpNetTable,iphlpapi.h,IpHlp
GetAdapterIndex,GetAdapterIndex,iphlpapi.h,IpHlp
GetAdapterOrderMap,GetAdapterOrderMap,iphlpapi.h,IpHlp
GetAdaptersAddresses,GetAdaptersAddresses,iphlpapi.h,IpHlp
GetAdaptersInfo,GetAdaptersInfo,iphlpapi.h,IpHlp
GetBestInterface,GetBestInterface,iphlpapi.h,IpHlp
GetBestInterfaceEx,GetBestInterfaceEx,iphlpapi.h,IpHlp
GetBestRoute,GetBestRoute,iphlpapi.h,IpHlp
GetExtendedTcpTable,GetExtendedTcpTable,iphlpapi.h,IpHlp
GetExtendedUdpTable,GetExtendedUdpTable,iphlpapi.h,IpHlp
GetFriendlyIfIndex,GetFriendlyIfIndex,iphlpapi.h,IpHlp
GetIcmpStatistics,GetIcmpStatistics,iphlpapi.h,IpHlp
GetIcmpStatisticsEx,GetIcmpStatisticsEx,iphlpapi.h,IpHlp
GetIfEntry,GetIfEntry,iphlpapi.h,IpHlp
GetIfTable,GetIfTable,iphlpapi.h,IpHlp
GetInterfaceCurrentTimestampCapabilities,GetInterfaceCurrentTimestampCapabilities,iphlpapi.h,IpHlp
GetInterfaceHardwareTimestampCapabilities,GetInterfaceHardwareTimestampCapabilities,iphlpapi.h,IpHlp
GetInterfaceInfo,GetInterfaceInfo,iphlpapi.h,IpHlp
GetIpAddrTable,GetIpAddrTable,iphlpapi.h,IpHlp
GetIpErrorString,GetIpErrorString,iphlpapi.h,IpHlp
GetIpForwardTable,GetIpForwardTable,iphlpapi.h,IpHlp
GetIpNetTable,GetIpNetTable,iphlpapi.h,IpHlp
GetIpStatistics,GetIpStatistics,iphlpapi.h,IpHlp
GetIpStatisticsEx,GetIpStatisticsEx,iphlpapi.h,IpHlp
GetNetworkParams,GetNetworkParams,iphlpapi.h,IpHlp
GetNumberOfInterfaces,GetNumberOfInterfaces,iphlpapi.h,IpHlp
GetOwnerModuleFromTcp6Entry,GetOwnerModuleFromTcp6Entry,iphlpapi.h,IpHlp
GetOwnerModuleFromTcpEntry,GetOwnerModuleFromTcpEntry,iphlpapi.h,IpHlp
GetOwnerModuleFromUdp6Entry,GetOwnerModuleFromUdp6Entry,iphlpapi.h,IpHlp
GetOwnerModuleFromUdpEntry,GetOwnerModuleFromUdpEntry,iphlpapi.h,IpHlp
GetPerAdapterInfo,GetPerAdapterInfo,iphlpapi.h,IpHlp
GetPerTcp6ConnectionEStats,GetPerTcp6ConnectionEStats,iphlpapi.h,IpHlp
GetPerTcpConnectionEStats,GetPerTcpConnectionEStats,iphlpapi.h,IpHlp
GetRTTAndHopCount,GetRTTAndHopCount,iphlpapi.h,IpHlp
GetTcp6Table,GetTcp6Table,iphlpapi.h,IpHlp
GetTcp6Table2,GetTcp6Table2,iphlpapi.h,IpHlp
GetTcpStatistics,GetTcpStatistics,iphlpapi.h,IpHlp
GetTcpStatisticsEx,GetTcpStatisticsEx,iphlpapi.h,IpHlp
GetTcpStatisticsEx2,GetTcpStatisticsEx2,iphlpapi.h,IpHlp
GetTcpTable,GetTcpTable,iphlpapi.h,IpHlp
GetTcpTable2,GetTcpTable2,iphlpapi.h,IpHlp
GetUdp6Table,GetUdp6Table,iphlpapi.h,IpHlp
GetUdpStatistics,GetUdpStatistics,iphlpapi.h,IpHlp
GetUdpStatisticsEx,GetUdpStatisticsEx,iphlpapi.h,IpHlp
GetUdpStatisticsEx2,GetUdpStatisticsEx2,iphlpapi.h,IpHlp
GetUdpTable,GetUdpTable,iphlpapi.h,IpHlp
GetUniDirectionalAdapterInfo,GetUniDirectionalAdapterInfo,iphlpapi.h,IpHlp
IpReleaseAddress,IpReleaseAddress,iphlpapi.h,IpHlp
IpRenewAddress,IpRenewAddress,iphlpapi.h,IpHlp
LookupPersistentTcpPortReservation,LookupPersistentTcpPortReservation,iphlpapi.h,IpHlp
LookupPersistentUdpPortReservation,LookupPersistentUdpPortReservation,iphlpapi.h,IpHlp
NhpAllocateAndGetInterfaceInfoFromStack,NhpAllocateAndGetInterfaceInfoFromStack,iphlpapi.h,IpHlp
NotifyAddrChange,NotifyAddrChange,iphlpapi.h,IpHlp
NotifyIfTimestampConfigChange,NotifyIfTimestampConfigChange,iphlpapi.h,IpHlp
NotifyRouteChange,NotifyRouteChange,iphlpapi.h,IpHlp
ParseNetworkString,ParseNetworkString,iphlpapi.h,IpHlp
ResolveNeighbor,ResolveNeighbor,iphlpapi.h,IpHlp
RestoreMediaSense,RestoreMediaSense,iphlpapi.h,IpHlp
SendARP,SendARP,iphlpapi.h,IpHlp
SetIfEntry,SetIfEntry,iphlpapi.h,IpHlp
SetIpForwardEntry,SetIpForwardEntry,iphlpapi.h,IpHlp
SetIpNetEntry,SetIpNetEntry,iphlpapi.h,IpHlp
SetIpStatistics,SetIpStatistics,iphlpapi.h,IpHlp
SetIpStatisticsEx,SetIpStatisticsEx,iphlpapi.h,IpHlp
SetIpTTL,SetIpTTL,iphlpapi.h,IpHlp
SetPerTcp6ConnectionEStats,SetPerTcp6ConnectionEStats,iphlpapi.h,IpHlp
SetPerTcpConnectionEStats,SetPerTcpConnectionEStats,iphlpapi.h,IpHlp
SetTcpEntry,SetTcpEntry,iphlpapi.h,IpHlp
UnenableRouter,UnenableRouter,iphlpapi.h,IpHlp
_INTERFACE_HARDWARE_CROSSTIMESTAMP,INTERFACE_HARDWARE_CROSSTIMESTAMP,iphlpapi.h,IpHlp
_INTERFACE_TIMESTAMP_CAPABILITIES,INTERFACE_TIMESTAMP_CAPABILITIES,iphlpapi.h,IpHlp
_INTERFACE_TIMESTAMP_CAPABILITY_FLAGS,INTERFACE_TIMESTAMP_CAPABILITY_FLAGS,iphlpapi.h,IpHlp
NET_ADDRESS_INFO_,NET_ADDRESS_INFO,iphlpapi.h,IpHlp
_TCP_TABLE_CLASS,TCP_TABLE_CLASS,iprtrmib.h,IpHlp
_TCPIP_OWNER_MODULE_INFO_CLASS,TCPIP_OWNER_MODULE_INFO_CLASS,iprtrmib.h,IpHlp
_UDP_TABLE_CLASS,UDP_TABLE_CLASS,iprtrmib.h,IpHlp
_TCPIP_OWNER_MODULE_BASIC_INFO,TCPIP_OWNER_MODULE_BASIC_INFO,iprtrmib.h,IpHlp
__unnamed_struct_12,FIXED_INFO_W2KSP1,iptypes.h,IpHlp
_IP_ADAPTER_ADDRESSES_LH,IP_ADAPTER_ADDRESSES_LH,iptypes.h,IpHlp
_IP_ADAPTER_ADDRESSES_XP,IP_ADAPTER_ADDRESSES_XP,iptypes.h,IpHlp
_IP_ADAPTER_ANYCAST_ADDRESS_XP,IP_ADAPTER_ANYCAST_ADDRESS_XP,iptypes.h,IpHlp
_IP_ADAPTER_DNS_SERVER_ADDRESS_XP,IP_ADAPTER_DNS_SERVER_ADDRESS_XP,iptypes.h,IpHlp
_IP_ADAPTER_DNS_SUFFIX,IP_ADAPTER_DNS_SUFFIX,iptypes.h,IpHlp
_IP_ADAPTER_GATEWAY_ADDRESS_LH,IP_ADAPTER_GATEWAY_ADDRESS_LH,iptypes.h,IpHlp
_IP_ADAPTER_INFO,IP_ADAPTER_INFO,iptypes.h,IpHlp
_IP_ADAPTER_MULTICAST_ADDRESS_XP,IP_ADAPTER_MULTICAST_ADDRESS_XP,iptypes.h,IpHlp
_IP_ADAPTER_PREFIX_XP,IP_ADAPTER_PREFIX_XP,iptypes.h,IpHlp
_IP_ADAPTER_UNICAST_ADDRESS_LH,IP_ADAPTER_UNICAST_ADDRESS_LH,iptypes.h,IpHlp
_IP_ADAPTER_UNICAST_ADDRESS_XP,IP_ADAPTER_UNICAST_ADDRESS_XP,iptypes.h,IpHlp
_IP_ADAPTER_WINS_SERVER_ADDRESS_LH,IP_ADAPTER_WINS_SERVER_ADDRESS_LH,iptypes.h,IpHlp
_IP_ADDR_STRING,IP_ADDR_STRING,iptypes.h,IpHlp
__unnamed_struct_0,IP_ADDRESS_STRING,iptypes.h,IpHlp
ip_interface_name_info_w2ksp1,IP_INTERFACE_NAME_INFO_W2KSP1,iptypes.h,IpHlp
_IP_PER_ADAPTER_INFO_W2KSP1,IP_PER_ADAPTER_INFO_W2KSP1,iptypes.h,IpHlp
,PNETWORK_CONNECTIVITY_HINT_CHANGE_CALLBACK,netioapi.h,IpHlp
CancelMibChangeNotify2,CancelMibChangeNotify2,netioapi.h,IpHlp
ConvertInterfaceAliasToLuid,ConvertInterfaceAliasToLuid,netioapi.h,IpHlp
ConvertInterfaceGuidToLuid,ConvertInterfaceGuidToLuid,netioapi.h,IpHlp
ConvertInterfaceIndexToLuid,ConvertInterfaceIndexToLuid,netioapi.h,IpHlp
ConvertInterfaceLuidToAlias,ConvertInterfaceLuidToAlias,netioapi.h,IpHlp
ConvertInterfaceLuidToGuid,ConvertInterfaceLuidToGuid,netioapi.h,IpHlp
ConvertInterfaceLuidToIndex,ConvertInterfaceLuidToIndex,netioapi.h,IpHlp
ConvertInterfaceLuidToNameA,ConvertInterfaceLuidToNameA,netioapi.h,IpHlp
ConvertInterfaceLuidToNameW,ConvertInterfaceLuidToNameW,netioapi.h,IpHlp
ConvertInterfaceNameToLuidA,ConvertInterfaceNameToLuidA,netioapi.h,IpHlp
ConvertInterfaceNameToLuidW,ConvertInterfaceNameToLuidW,netioapi.h,IpHlp
ConvertIpv4MaskToLength,ConvertIpv4MaskToLength,netioapi.h,IpHlp
ConvertLengthToIpv4Mask,ConvertLengthToIpv4Mask,netioapi.h,IpHlp
CreateAnycastIpAddressEntry,CreateAnycastIpAddressEntry,netioapi.h,IpHlp
CreateIpForwardEntry2,CreateIpForwardEntry2,netioapi.h,IpHlp
CreateIpNetEntry2,CreateIpNetEntry2,netioapi.h,IpHlp
CreateSortedAddressPairs,CreateSortedAddressPairs,netioapi.h,IpHlp
CreateUnicastIpAddressEntry,CreateUnicastIpAddressEntry,netioapi.h,IpHlp
DeleteAnycastIpAddressEntry,DeleteAnycastIpAddressEntry,netioapi.h,IpHlp
DeleteIpForwardEntry2,DeleteIpForwardEntry2,netioapi.h,IpHlp
DeleteIpNetEntry2,DeleteIpNetEntry2,netioapi.h,IpHlp
DeleteUnicastIpAddressEntry,DeleteUnicastIpAddressEntry,netioapi.h,IpHlp
FlushIpNetTable2,FlushIpNetTable2,netioapi.h,IpHlp
FlushIpPathTable,FlushIpPathTable,netioapi.h,IpHlp
FreeMibTable,FreeMibTable,netioapi.h,IpHlp
GetAnycastIpAddressEntry,GetAnycastIpAddressEntry,netioapi.h,IpHlp
GetAnycastIpAddressTable,GetAnycastIpAddressTable,netioapi.h,IpHlp
GetBestRoute2,GetBestRoute2,netioapi.h,IpHlp
GetDefaultCompartmentId,GetDefaultCompartmentId,netioapi.h,IpHlp
GetIfEntry2,GetIfEntry2,netioapi.h,IpHlp
GetIfEntry2Ex,GetIfEntry2Ex,netioapi.h,IpHlp
GetIfStackTable,GetIfStackTable,netioapi.h,IpHlp
GetIfTable2,GetIfTable2,netioapi.h,IpHlp
GetIfTable2Ex,GetIfTable2Ex,netioapi.h,IpHlp
GetInvertedIfStackTable,GetInvertedIfStackTable,netioapi.h,IpHlp
GetIpForwardEntry2,GetIpForwardEntry2,netioapi.h,IpHlp
GetIpForwardTable2,GetIpForwardTable2,netioapi.h,IpHlp
GetIpInterfaceEntry,GetIpInterfaceEntry,netioapi.h,IpHlp
